code insee,ville,code postal,latitude,longitude,pays
72325,ST VINCENT DU LOROUER,72150,47.8403616783, 0.502697264254,FR
72329,SAVIGNE L EVEQUE,72460,48.0865226783, 0.31265862637,FR
72337,SOUGE LE GANELON,72130,48.309288903, -0.0220228837082,FR
72343,SOUVIGNE SUR SARTHE,72300,47.8158416552, -0.299675845784,FR
72348,TASSILLE,72540,48.0067192493, -0.121851430688,FR
72351,TENNIE,72240,48.1041163167, -0.0315288444627,FR
72357,THOREE LES PINS,72800,47.6593183612, 0.151937530924,FR
72363,TUFFE VAL DE LA CHERONNE,72160,48.0815343564, 0.508839517468,FR
72364,VAAS,72500,47.6976279722, 0.40117269936,FR
72372,VEZOT,72600,48.3843358188, 0.287692343822,FR
72374,VILLAINES LA CARELLE,72600,48.3843358188, 0.287692343822,FR
72384,VOUVRAY SUR LOIR,72500,47.6976279722, 0.40117269936,FR
73001,AIGUEBELETTE LE LAC,73610,45.5318935553, 5.78373657089,FR
73002,AIGUEBELLE,73220,45.5044108585, 6.30477931209,FR
73003,AIGUEBLANCHE,73260,45.5172397456, 6.46368709326,FR
73004,AILLON LE JEUNE,73340,45.6778717542, 6.08870987562,FR
73008,AIX LES BAINS,73100,45.7110465411, 5.94212260662,FR
73011,ALBERTVILLE,73200,45.6746674789, 6.36947117737,FR
73012,ALBIEZ LE JEUNE,73300,45.2555418724, 6.33510660794,FR
73017,APREMONT,73190,45.5365863885, 5.99917181613,FR
73019,ARGENTINE,73220,45.5044108585, 6.30477931209,FR
73021,ARVILLARD,73110,45.4524332436, 6.16651023647,FR
73027,AYN,73470,45.5905101908, 5.77033737322,FR
73031,BASSENS,73000,45.5704322981, 5.91500462734,FR
73052,BOURGET EN HUILE,73110,45.4524332436, 6.16651023647,FR
73057,BRIDES LES BAINS,73570,45.4538723348, 6.56920300077,FR
73059,BRISON ST INNOCENT,73100,45.7110465411, 5.94212260662,FR
73061,CESARCHES,73200,45.6746674789, 6.36947117737,FR
73065,CHAMBERY,73000,45.5704322981, 5.91500462734,FR
73077,LES CHAPELLES,73700,45.6553139344, 6.78435107537,FR
73083,LES CHAVANNES EN MAURIENNE,73660,45.3946853407, 6.25313370974,FR
73089,COISE ST JEAN PIED GAUTHIER,73800,45.5007721993, 6.05847077861,FR
73098,LES DESERTS,73230,45.6155984939, 5.99766818006,FR
73107,ENTREMONT LE VIEUX,73670,45.4459970452, 5.88302688379,FR
73117,FOURNEAUX,73500,45.2494890118, 6.77219321482,FR
73118,FRANCIN,73800,45.5007721993, 6.05847077861,FR
73119,FRENEY,73500,45.2494890118, 6.77219321482,FR
73121,FRONTENEX,73460,45.6175711294, 6.30197130515,FR
73127,GRESIN,73240,45.601603908, 5.6828567599,FR
73129,GRESY SUR ISERE,73460,45.6175711294, 6.30197130515,FR
73130,GRIGNON,73200,45.6746674789, 6.36947117737,FR
73154,MERCURY,73200,45.6746674789, 6.36947117737,FR
73156,MEYRIEUX TROUET,73170,45.6800034634, 5.77251185061,FR
73157,MODANE,73500,45.2494890118, 6.77219321482,FR
73160,MONTAGNOLE,73000,45.5704322981, 5.91500462734,FR
73161,MONTAGNY,73350,45.4506854464, 6.72699335794,FR
73162,MONTAILLEUR,73460,45.6175711294, 6.30197130515,FR
73175,MONTSAPEY,73220,45.5044108585, 6.30477931209,FR
73183,MYANS,73800,45.5007721993, 6.05847077861,FR
73189,NOTRE DAME DU CRUET,73130,45.3259701421, 6.26156632313,FR
73191,NOVALAISE,73470,45.5905101908, 5.77033737322,FR
73193,ONTEX,73310,45.830485803, 5.83405340383,FR
73194,ORELLE,73140,45.2191220888, 6.52414175582,FR
73196,PALLUD,73200,45.6746674789, 6.36947117737,FR
73203,PONTAMAFREY MONTPASCAL,73300,45.2555418724, 6.33510660794,FR
73210,PUYGROS,73190,45.5365863885, 5.99917181613,FR
73211,QUEIGE,73720,45.7074330489, 6.46519266465,FR
73221,ST ALBAN DES VILLARDS,73130,45.3259701421, 6.26156632313,FR
73227,ST BON TARENTAISE,73120,45.3952559904, 6.63957315218,FR
73229,ST CHRISTOPHE,73360,45.4669972667, 5.76456264233,FR
73232,STE FOY TARENTAISE,73640,45.5779597049, 6.92431874629,FR
73245,ST JEAN DE CHEVELU,73170,45.6800034634, 5.77251185061,FR
73255,STE MARIE DE CUINES,73130,45.3259701421, 6.26156632313,FR
73256,ST MARTIN D ARC,73140,45.2191220888, 6.52414175582,FR
73258,ST MARTIN DE LA PORTE,73140,45.2191220888, 6.52414175582,FR
73261,ST MICHEL DE MAURIENNE,73140,45.2191220888, 6.52414175582,FR
73262,ST NICOLAS LA CHAPELLE,73590,45.8256229231, 6.51404796516,FR
73278,ST REMY DE MAURIENNE,73660,45.3946853407, 6.25313370974,FR
73282,ST THIBAUD DE COUZ,73160,45.5083095742, 5.84590459447,FR
73284,SALINS FONTAINE,73600,45.3739609607, 6.53145730027,FR
73285,SEEZ,73700,45.6553139344, 6.78435107537,FR
57056,BEBING,57830,48.683859606, 6.93870692906,FR
57059,BELLANGE,57340,48.9250105741, 6.6294141211,FR
57075,BEUX,57580,48.9946275503, 6.4127259483,FR
57097,BOULAY MOSELLE,57220,49.1841986175, 6.49591706201,FR
57105,BOUSTROFF,57380,49.0163431022, 6.59197776669,FR
57106,BOUZONVILLE,57320,49.3089095522, 6.50754996103,FR
57107,BREHAIN,57340,48.9250105741, 6.6294141211,FR
57110,BRETTNACH,57320,49.3089095522, 6.50754996103,FR
57113,BROUDERDORFF,57565,48.7051512311, 7.11288052052,FR
57115,BRULANGE,57340,48.9250105741, 6.6294141211,FR
57121,BURTONCOURT,57220,49.1841986175, 6.49591706201,FR
57127,CHANVILLE,57580,48.9946275503, 6.4127259483,FR
57137,CHEMINOT,57420,48.9869755262, 6.21040794882,FR
57146,COIN LES CUVRY,57420,48.9869755262, 6.21040794882,FR
57147,COIN SUR SEILLE,57420,48.9869755262, 6.21040794882,FR
57148,COLLIGNY,57530,49.0970109843, 6.37190964274,FR
57151,CONTHIL,57340,48.9250105741, 6.6294141211,FR
57152,CONTZ LES BAINS,57480,49.4172623157, 6.42263673314,FR
57159,CREHANGE,57690,49.0811066698, 6.54834376906,FR
57168,DANNE ET QUATRE VENTS,57370,48.7889855572, 7.22238046846,FR
57178,DIFFEMBACH LES HELLIMER,57660,49.009643522, 6.76938750743,FR
57179,DISTROFF,57925,49.3367262408, 6.26183442661,FR
57186,EBERSVILLER,57320,49.3089095522, 6.50754996103,FR
57195,EPPING,57720,49.1232380903, 7.35851091729,FR
57201,ETTING,57412,49.0305210047, 7.16958668406,FR
57203,EVRANGE,57570,49.4545911161, 6.23996038471,FR
57207,FAREBERSVILLER,57450,49.098477693, 6.86570683111,FR
57211,FEVES,57280,49.2043430358, 6.15329881164,FR
57213,FILSTROFF,57320,49.3089095522, 6.50754996103,FR
57215,FLASTROFF,57320,49.3089095522, 6.50754996103,FR
57224,FOLSCHVILLER,57730,49.0823148993, 6.73315918141,FR
57229,FOULCREY,57830,48.683859606, 6.93870692906,FR
57233,FRAQUELFING,57790,48.6494173756, 6.99547918255,FR
57235,FREISTROFF,57320,49.3089095522, 6.50754996103,FR
57241,FRIBOURG,57810,48.717707043, 6.78952709258,FR
57242,GANDRANGE,57175,49.2737129619, 6.13465126369,FR
57244,GARREBOURG,57820,48.7214419242, 7.22862669066,FR
57246,GELUCOURT,57260,48.8146613171, 6.75592004038,FR
57248,GIVRYCOURT,57670,48.9138160053, 6.86340206578,FR
57258,GRENING,57660,49.009643522, 6.76938750743,FR
57260,GROSBLIEDERSTROFF,57520,49.1484421064, 7.01208667491,FR
57282,HAGEN,57570,49.4545911161, 6.23996038471,FR
57288,HAM SOUS VARSBERG,57880,49.1848577986, 6.63106406972,FR
57291,HANGVILLER,57370,48.7889855572, 7.22238046846,FR
57294,HANVILLER,57230,49.0414116666, 7.50685872374,FR
57299,HARTZVILLER,57870,48.6442661172, 7.16634369748,FR
57303,HAUCONCOURT,57280,49.2043430358, 6.15329881164,FR
57314,HEMING,57830,48.683859606, 6.93870692906,FR
57319,HERNY,57580,48.9946275503, 6.4127259483,FR
57320,HERTZING,57830,48.683859606, 6.93870692906,FR
57323,HETTANGE GRANDE,57330,49.4394329893, 6.12001560259,FR
57329,HOLLING,57220,49.1841986175, 6.49591706201,FR
57333,HOMMARTING,57405,48.7255604204, 7.15431817508,FR
57341,HUNTING,57480,49.4172623157, 6.42263673314,FR
57343,ILLANGE,57970,49.3625168649, 6.2749100002,FR
57344,IMLING,57400,48.7426088325, 7.03597274737,FR
57352,JUSSY,57130,49.0926058282, 6.02256649302,FR
57354,JUVILLE,57590,48.8873716617, 6.40583396115,FR
57356,KANFEN,57330,49.4394329893, 6.12001560259,FR
57359,KEMPLICH,57920,49.310461761, 6.35875734954,FR
57364,KIRSCH LES SIERCK,57480,49.4172623157, 6.42263673314,FR
57377,LANDANGE,57830,48.683859606, 6.93870692906,FR
57380,LANEUVEVILLE LES LORQUIN,57790,48.6494173756, 6.99547918255,FR
57382,LANGATTE,57400,48.7426088325, 7.03597274737,FR
57394,LENING,57670,48.9138160053, 6.86340206578,FR
57401,LIDREZING,57340,48.9250105741, 6.6294141211,FR
57407,LIXHEIM,57635,48.778449018, 7.15921978619,FR
57411,LOMMERANGE,57650,49.3593317292, 5.99165623532,FR
57413,LONGEVILLE LES ST AVOLD,57740,49.1191863561, 6.64931151715,FR
57417,LOSTROFF,57670,48.9138160053, 6.86340206578,FR
57431,MAIZEROY,57530,49.0970109843, 6.37190964274,FR
57439,MANDEREN,57480,49.4172623157, 6.42263673314,FR
57440,MANHOUE,57590,48.8873716617, 6.40583396115,FR
57449,MARSILLY,57530,49.0970109843, 6.37190964274,FR
57451,MARTHILLE,57340,48.9250105741, 6.6294141211,FR
57453,MAXSTADT,57660,49.009643522, 6.76938750743,FR
57464,METZERESCHE,57920,49.310461761, 6.35875734954,FR
57467,MEY,57070,49.1173648724, 6.2035419151,FR
57473,MONCOURT,57810,48.717707043, 6.78952709258,FR
57481,MONTOIS LA MONTAGNE,57860,49.2108492485, 6.04018502241,FR
57501,NEUFVILLAGE,57670,48.9138160053, 6.86340206578,FR
57504,NIDERHOFF,57560,48.5927239877, 7.10370097733,FR
57508,NILVANGE,57240,49.3410176091, 6.04326749195,FR
57515,NOVEANT SUR MOSELLE,57680,49.0358691515, 6.02886300131,FR
57531,OUDRENNE,57970,49.3625168649, 6.2749100002,FR
57532,PAGNY LES GOIN,57420,48.9869755262, 6.21040794882,FR
57534,PELTRE,57245,49.059836675, 6.25443635669,FR
57543,PIERREVILLERS,57120,49.2378389849, 6.09052471357,FR
57545,PLAPPEVILLE,57050,49.1138494739, 6.17894504375,FR
57551,POSTROFF,57930,48.8282440547, 6.97722303236,FR
57554,POURNOY LA GRASSE,57420,48.9869755262, 6.21040794882,FR
57559,PUZIEUX,57590,48.8873716617, 6.40583396115,FR
57560,RACRANGE,57340,48.9250105741, 6.6294141211,FR
57563,RAVILLE,57530,49.0970109843, 6.37190964274,FR
57576,RETTEL,57480,49.4172623157, 6.42263673314,FR
57585,RITZING,57480,49.4172623157, 6.42263673314,FR
57589,ROHRBACH LES BITCHE,57410,49.0415362507, 7.27547270255,FR
6111,ROURE,6420,44.0921620509, 7.1270670762,FR
6038,CHATEAUNEUF GRASSE,6740,43.6648550756, 6.97966821617,FR
6017,BEZAUDUN LES ALPES,6510,43.8113668686, 7.12413320306,FR
6024,BRIANCONNET,6850,43.8467484238, 6.75541099886,FR
6019,BLAUSASC,6440,43.849932937, 7.37396481834,FR
6029,CANNES,6400,43.5526938306, 7.00247889833,FR
6022,BOUYON,6510,43.8113668686, 7.12413320306,FR
6021,BONSON,6830,43.8756018878, 7.1426953573,FR
6018,BIOT,6410,43.6282240743, 7.08280083346,FR
6039,CHATEAUNEUF VILLEVIEILLE,6390,43.8299178598, 7.30988628013,FR
6050,COURSEGOULES,6140,43.7526765774, 7.06029224738,FR
6057,L ESCARENE,6440,43.849932937, 7.37396481834,FR
6056,ENTRAUNES,6470,44.1262277999, 6.84545324437,FR
6064,GATTIERES,6510,43.8113668686, 7.12413320306,FR
6052,CUEBRIS,6910,43.8680748564, 6.93802185197,FR
6069,GRASSE,6130,43.6557670284, 6.93183304936,FR
6147,TOURRETTE LEVENS,6690,43.7866561058, 7.27248419041,FR
6158,VILLARS SUR VAR,6710,43.9477218616, 7.07933141259,FR
6162,LA BRIGUE,6430,44.0898751159, 7.57878055901,FR
6144,LA TOUR,6420,44.0921620509, 7.1270670762,FR
6133,SAUZE,6470,44.1262277999, 6.84545324437,FR
6163,TENDE,6430,44.0898751159, 7.57878055901,FR
7074,CREYSSEILLES,7000,44.7437970576, 4.56542753724,FR
7092,FREYSSENET,7000,44.7437970576, 4.56542753724,FR
7064,LE CHEYLARD,7160,44.8862091269, 4.40650740224,FR
7078,DAVEZIEUX,7430,45.2574690023, 4.70801492444,FR
7088,FAUGERES,7230,44.4641163394, 4.18572827248,FR
7061,CHAUZON,7120,44.4494191927, 4.32528793215,FR
7096,GLUIRAS,7190,44.8207349363, 4.47908015633,FR
7103,INTRES,7310,44.9172375396, 4.28592405174,FR
7298,ST SYMPHORIEN SOUS CHOMERAC,7210,44.6929667083, 4.68338183575,FR
8018,ARDEUIL ET MONTFAUXELLES,8400,49.3759788124, 4.68476998487,FR
8006,ALLAND HUY ET SAUSSEUIL,8130,49.4948997956, 4.58771124171,FR
7330,VALLON PONT D ARC,7150,44.389065445, 4.39839654491,FR
7313,SERRIERES,7340,45.2924764647, 4.74577611197,FR
7288,ST PRIEST,7000,44.7437970576, 4.56542753724,FR
8014,ANNELLES,8310,49.3635077627, 4.43297841227,FR
7316,SOYONS,7130,44.9316322296, 4.81226403261,FR
8033,AUTHE,8240,49.4367865299, 4.95899557171,FR
7229,ST DIDIER SOUS AUBENAS,7200,44.6052917167, 4.40219441628,FR
7277,ST MICHEL DE BOULOGNE,7200,44.6052917167, 4.40219441628,FR
7234,ST ETIENNE DE VALOUX,7340,45.2924764647, 4.74577611197,FR
7264,ST MARCEL D ARDECHE,7700,44.3798626853, 4.56010045336,FR
7256,ST JULIEN LABROUSSE,7160,44.8862091269, 4.40650740224,FR
7253,ST JULIEN DU GUA,7190,44.8207349363, 4.47908015633,FR
7235,STE EULALIE,7510,44.7724320903, 4.10278815831,FR
7281,ST PERAY,7130,44.9316322296, 4.81226403261,FR
7287,ST PONS,7580,44.6199071388, 4.55702885367,FR
7203,SAGNES ET GOUDOULET,7450,44.7645631689, 4.23610675314,FR
7221,ST CIERGE LA SERRE,7800,44.8259981925, 4.75183452042,FR
7210,ST ANDEOL DE VALS,7600,44.7013043374, 4.34237550127,FR
7208,ST ANDEOL DE BERG,7170,44.577154025, 4.48966279879,FR
7179,POURCHERES,7000,44.7437970576, 4.56542753724,FR
7188,QUINTENAS,7290,45.1562505926, 4.63754275522,FR
7186,PRIVAS,7000,44.7437970576, 4.56542753724,FR
7198,ROMPON,7250,44.769843603, 4.73616090056,FR
7196,ROCLES,7110,44.5628974599, 4.2173201674,FR
7201,RUOMS,7120,44.4494191927, 4.32528793215,FR
8111,LE CHATELET SUR RETOURNE,8300,49.4890710736, 4.33770775217,FR
8117,CHESNOIS AUBONCOURT,8270,49.6013662608, 4.45102282302,FR
8159,EUILLY ET LOMBUT,8210,49.5753580184, 5.05747412854,FR
8140,DOM LE MESNIL,8160,49.6516847115, 4.77872166277,FR
8119,CHEVEUGES,8350,49.6865527767, 4.88064716793,FR
8142,DONCHERY,8350,49.6865527767, 4.88064716793,FR
8137,DAMOUZY,8090,49.7814512769, 4.65888775481,FR
8160,EVIGNY,8090,49.7814512769, 4.65888775481,FR
8162,FAGNON,8090,49.7814512769, 4.65888775481,FR
8121,CHILLY,8260,49.8443145713, 4.39580518668,FR
8168,LA FERTE SUR CHIERS,8370,49.5990875721, 5.27880368483,FR
8179,FRANCHEVAL,8140,49.7027985967, 5.05389161183,FR
8163,FAISSAULT,8270,49.6013662608, 4.45102282302,FR
8167,LA FEREE,8290,49.7819854475, 4.29783858253,FR
8174,FLOING,8200,49.736070844, 4.95877999805,FR
8173,FLIZE,8160,49.6516847115, 4.77872166277,FR
8099,CHAMPIGNEUL SUR VENCE,8430,49.640530091, 4.63694395788,FR
8055,BEAUMONT EN ARGONNE,8210,49.5753580184, 5.05747412854,FR
8109,CHATEL CHEHERY,8250,49.3052152829, 4.87924744188,FR
8098,CHAMPIGNEULLE,8250,49.3052152829, 4.87924744188,FR
8076,BOULZICOURT,8410,49.6898598982, 4.69790888092,FR
8083,BREVILLY,8140,49.7027985967, 5.05389161183,FR
8100,CHAMPLIN,8260,49.8443145713, 4.39580518668,FR
8047,BARBAISE,8430,49.640530091, 4.63694395788,FR
8067,BLAGNY,8110,49.6541821872, 5.19219003172,FR
8036,AUTRY,8250,49.3052152829, 4.87924744188,FR
8207,HAM SUR MEUSE,8600,50.1133571937, 4.82014456381,FR
8189,GIRONDELLE,8260,49.8443145713, 4.39580518668,FR
8196,GRANDCHAMP,8270,49.6013662608, 4.45102282302,FR
8198,GRANDPRE,8250,49.3052152829, 4.87924744188,FR
8190,GIVET,8600,50.1133571937, 4.82014456381,FR
83117,ST PAUL EN FORET,83440,43.6294442313, 6.71670662623,FR
83125,SEILLONS SOURCE D ARGENS,83470,43.479442652, 5.84137337799,FR
83129,SIX FOURS LES PLAGES,83140,43.0867535374, 5.8292161637,FR
83138,TOURRETTES,83440,43.6294442313, 6.71670662623,FR
83140,TOURVES,83170,43.3988588214, 6.01212360255,FR
83153,ST MANDRIER SUR MER,83430,43.0757575636, 5.92712583865,FR
84001,ALTHEN DES PALUDS,84210,43.9898251077, 5.08841952046,FR
84010,LA BASTIDONNE,84120,43.7091986566, 5.61120901003,FR
84014,BEAUMONT DE PERTUIS,84120,43.7091986566, 5.61120901003,FR
84018,BLAUVAC,84570,44.041156223, 5.23123539059,FR
84020,BONNIEUX,84480,43.8257511419, 5.32106039419,FR
84021,BRANTES,84390,44.0935308113, 5.39499418943,FR
84029,CAMARET SUR AIGUES,84850,44.1751054201, 4.89624702232,FR
84033,CASTELLET,84400,43.9044100699, 5.43397082996,FR
84045,FAUCON,84110,44.2444427122, 5.0525358539,FR
84060,LAGARDE D APT,84400,43.9044100699, 5.43397082996,FR
84070,MALEMORT DU COMTAT,84570,44.041156223, 5.23123539059,FR
84075,METHAMIS,84570,44.041156223, 5.23123539059,FR
84077,MODENE,84330,44.1247384898, 5.10713671288,FR
84085,MURS,84220,43.9244996466, 5.24592798155,FR
84100,LA ROQUE ALRIC,84190,44.1503927193, 5.02329856851,FR
84101,LA ROQUE SUR PERNES,84210,43.9898251077, 5.08841952046,FR
84105,SAIGNON,84400,43.9044100699, 5.43397082996,FR
84135,UCHAUX,84100,44.1461192195, 4.80873017728,FR
84138,VALREAS,84600,44.3773036634, 4.97155340684,FR
84140,VAUGINES,84160,43.7635953762, 5.39771217975,FR
84141,VEDENE,84270,43.9708818844, 4.90310629122,FR
85013,BAZOGES EN PAILLERS,85130,46.9611825391, -1.05958442905,FR
85016,BEAULIEU SOUS LA ROCHE,85190,46.7206565452, -1.60345832347,FR
85023,BESSAY,85320,46.544588242, -1.21560029511,FR
85028,BOUILLE COURDAULT,85420,46.3637075311, -0.729123432763,FR
85038,LES BROUZILS,85260,46.8968914818, -1.35853673733,FR
85047,CHALLANS,85300,46.8368087633, -1.89265677262,FR
85058,CHASNAIS,85400,46.4597818652, -1.17474717028,FR
85067,CHEFFOIS,85390,46.6728627352, -0.866891813869,FR
85077,CURZON,85540,46.4859713546, -1.38206083046,FR
85080,DOIX LES FONTAINES,85200,46.4730274645, -0.80431270427,FR
85099,LE GIROUARD,85150,46.6075226689, -1.65716624427,FR
85107,LA GUYONNIERE,85600,46.9707108113, -1.27375208675,FR
85111,L ILE D ELLE,85770,46.3688776738, -0.891505234043,FR
85117,LAIROUX,85400,46.4597818652, -1.17474717028,FR
85129,LES LUCS SUR BOULOGNE,85170,46.803170613, -1.45953412091,FR
85141,MENOMBLET,85700,46.7673763224, -0.80165823115,FR
85143,MERVENT,85200,46.4730274645, -0.80431270427,FR
2180,CHERY LES POUILLY,2000,49.5539294526, 3.59337928423,FR
2163,CHARLY SUR MARNE,2310,48.9875725146, 3.27825135374,FR
2185,CHEZY EN ORXOIS,2810,49.0972662755, 3.19919233532,FR
2181,CHERY LES ROZOY,2360,49.7487127053, 4.14397175229,FR
2168,CHATEAU THIERRY,2400,49.0643447361, 3.3912505936,FR
2214,CONTESCOURT,2680,49.80786398, 3.24088325825,FR
2166,CHARTEVES,2400,49.0643447361, 3.3912505936,FR
2160,CHAOURSE,2340,49.6857429854, 4.02291889368,FR
2198,CLAMECY,2880,49.4238582409, 3.38402828695,FR
1170,BEARD GEOVREISSIAT,1460,46.1732029522, 5.56455683284,FR
1177,GRAND CORENT,1250,46.2066710432, 5.38605889851,FR
1212,LESCHEROUX,1560,46.44295833, 5.12304891736,FR
1224,LOYETTES,1360,45.8283269463, 5.15327415034,FR
1206,LANTENAY,1430,46.1000038391, 5.54230808548,FR
1215,LHOPITAL,1420,45.9853522838, 5.7838620591,FR
1218,LOCHIEU,1260,45.9506630232, 5.68746147482,FR
1166,FRANS,1480,46.0178170669, 4.81482624573,FR
1174,GIRON,1130,46.1948352393, 5.7148151411,FR
1025,BAGE LA VILLE,1380,46.3161847468, 4.97400450524,FR
1010,ANGLEFORT,1350,45.8543854094, 5.76557245306,FR
1040,BEREZIAT,1340,46.3400485451, 5.13297724307,FR
1007,AMBRONAY,1500,45.9756078125, 5.34313562094,FR
1011,APREMONT,1100,46.2468792013, 5.65226081977,FR
1016,ARBIGNY,1190,46.4316836316, 4.96424452785,FR
1028,BANEINS,1990,46.0766987934, 4.89959868147,FR
1027,BALAN,1360,45.8283269463, 5.15327415034,FR
1042,BEY,1290,46.2466681, 4.88543738301,FR
1094,CHAVANNES SUR REYSSOUZE,1190,46.4316836316, 4.96424452785,FR
1079,CHAMPAGNE EN VALROMEY,1260,45.9506630232, 5.68746147482,FR
1089,CHATEAU GAILLARD,1500,45.9756078125, 5.34313562094,FR
1049,LA BOISSE,1120,45.8725197955, 5.04054729356,FR
1069,CERTINES,1240,46.0916655381, 5.14797548998,FR
1105,CIVRIEUX,1390,45.9283135136, 4.92727608131,FR
1043,BEYNOST,1700,45.8388521429, 4.95806179291,FR
1044,BILLIAT,1200,46.1338706653, 5.81259483702,FR
1064,BRIORD,1470,45.805864462, 5.47727707691,FR
1060,BRENOD,1110,45.9724218119, 5.577110369,FR
1313,PREVESSIN MOENS,1280,46.2579919706, 6.07173985899,FR
1299,LE PLANTAY,1330,45.9976909227, 5.02164504767,FR
1322,REYRIEUX,1600,45.9478092043, 4.80583207499,FR
1317,RAMASSE,1250,46.2066710432, 5.38605889851,FR
1283,OYONNAX,1100,46.2468792013, 5.65226081977,FR
1291,PERREX,1540,46.2212986861, 4.98198011208,FR
83013,LA BASTIDE,83840,43.7379530346, 6.52950620115,FR
83015,BAUDUEN,83630,43.6912814551, 6.22595532521,FR
83038,CHATEAUDOUBLE,83300,43.574421442, 6.44637854358,FR
83039,CHATEAUVERT,83670,43.5812548404, 6.03344058953,FR
83046,COTIGNAC,83570,43.4971017432, 6.15115955062,FR
83048,LA CROIX VALMER,83420,43.1956754103, 6.5853396294,FR
83051,ENTRECASTEAUX,83570,43.4971017432, 6.15115955062,FR
83054,LA FARLEDE,83210,43.2011646228, 6.01550347803,FR
83056,FIGANIERES,83830,43.5889184339, 6.54988414192,FR
83058,FLAYOSC,83780,43.5421689584, 6.36328677589,FR
83059,FORCALQUEIRET,83136,43.3189733886, 5.98942821471,FR
83073,LE LUC,83340,43.3884986728, 6.30143999122,FR
83075,LES MAYONS,83340,43.3884986728, 6.30143999122,FR
83077,MEOUNES LES MONTRIEUX,83136,43.3189733886, 5.98942821471,FR
83085,LA MOTTE,83920,43.5080153187, 6.55105685354,FR
83093,PLAN D AUPS STE BAUME,83640,43.3568755159, 5.72816455305,FR
83096,POURCIEUX,83470,43.479442652, 5.84137337799,FR
83098,LE PRADET,83220,43.0999163534, 6.02750820464,FR
83104,RIANS,83560,43.6398039041, 5.84684395874,FR
83109,LA ROQUE ESCLAPON,83840,43.7379530346, 6.52950620115,FR
83111,STE ANASTASIE SUR ISSOLE,83136,43.3189733886, 5.98942821471,FR
83123,SANARY SUR MER,83110,43.1387724085, 5.79572803908,FR
83130,SOLLIES PONT,83210,43.2011646228, 6.01550347803,FR
83134,TARADEAU,83460,43.4531977218, 6.47549589741,FR
83151,VINS SUR CARAMY,83170,43.3988588214, 6.01212360255,FR
83154,ST ANTONIN DU VAR,83510,43.4882924341, 6.34408995292,FR
84003,APT,84400,43.9044100699, 5.43397082996,FR
84004,AUBIGNAN,84810,44.0976163616, 5.03227736154,FR
84005,AUREL,84390,44.0935308113, 5.39499418943,FR
84013,BEAUMETTES,84220,43.9244996466, 5.24592798155,FR
84015,BEAUMONT DU VENTOUX,84340,44.1923275684, 5.16748338542,FR
84022,BUISSON,84110,44.2444427122, 5.0525358539,FR
84026,CADENET,84160,43.7635953762, 5.39771217975,FR
84032,CASENEUVE,84750,43.880271182, 5.52723627077,FR
84034,CAUMONT SUR DURANCE,84510,43.8915775446, 4.95613093098,FR
84036,CHATEAUNEUF DE GADAGNE,84470,43.9279468427, 4.94298545759,FR
84037,CHATEAUNEUF DU PAPE,84230,44.0602370328, 4.82723484316,FR
84039,COURTHEZON,84350,44.0868810229, 4.88193709084,FR
84042,CUCURON,84160,43.7635953762, 5.39771217975,FR
84044,ENTRECHAUX,84340,44.1923275684, 5.16748338542,FR
84052,GRAMBOIS,84240,43.7675657483, 5.5650068757,FR
84053,GRILLON,84600,44.3773036634, 4.97155340684,FR
84065,LAURIS,84360,43.7644472633, 5.24997704663,FR
84069,MALAUCENE,84340,44.1923275684, 5.16748338542,FR
84073,MENERBES,84560,43.8242647476, 5.22097372006,FR
84080,MONTEUX,84170,44.0338869082, 4.98488620571,FR
84095,PUYVERT,84160,43.7635953762, 5.39771217975,FR
84096,RASTEAU,84110,44.2444427122, 5.0525358539,FR
84097,RICHERENCHES,84600,44.3773036634, 4.97155340684,FR
84103,RUSTREL,84400,43.9044100699, 5.43397082996,FR
84106,STE CECILE LES VIGNES,84290,44.2363120458, 4.9094119857,FR
84109,ST HIPPOLYTE LE GRAVEYRON,84330,44.1247384898, 5.10713671288,FR
84111,ST MARCELLIN LES VAISON,84110,44.2444427122, 5.0525358539,FR
84113,ST MARTIN DE LA BRASQUE,84760,43.7642887492, 5.53941013259,FR
84115,ST PIERRE DE VASSOLS,84330,44.1247384898, 5.10713671288,FR
84120,ST TRINIT,84390,44.0935308113, 5.39499418943,FR
84121,SANNES,84240,43.7675657483, 5.5650068757,FR
84123,SAULT,84390,44.0935308113, 5.39499418943,FR
84126,SEGURET,84110,44.2444427122, 5.0525358539,FR
84134,TRAVAILLAN,84850,44.1751054201, 4.89624702232,FR
84136,VACQUEYRAS,84190,44.1503927193, 5.02329856851,FR
84143,VENASQUE,84210,43.9898251077, 5.08841952046,FR
84149,VIOLES,84150,44.1493241493, 4.92779558377,FR
84150,VISAN,84820,44.3267341787, 4.94383549242,FR
85003,AIZENAY,85190,46.7206565452, -1.60345832347,FR
85006,APREMONT,85220,46.7170865534, -1.78755069973,FR
85010,AVRILLE,85440,46.491465438, -1.58784266413,FR
85015,BEAUFOU,85170,46.803170613, -1.45953412091,FR
85025,LA BOISSIERE DE MONTAIGU,85600,46.9707108113, -1.27375208675,FR
85026,LA BOISSIERE DES LANDES,85430,46.5767007042, -1.4774062897,FR
85029,BOUIN,85230,46.9369632993, -2.01322224177,FR
85039,LA BRUFFIERE,85530,47.0147133622, -1.18319119935,FR
